ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_4_Shanghai_img2862,17,"POLYGON ((463.72 597.22 0,466.46 596.17 0,447.44 558.3 0,431.0 564.49 0,439.31 580.59 0,395.42 597.52 0,395.55 597.75 0,394.45 598.18 0,407.31 622.12 0,409.28 621.34 0,430.7 623.97 0,423.56 638.93 0,422.15 636.29 0,442.88 608.16 0,446.48 637.94 0,428.43 622.79 0,434.92 640.4 0,484.42 627.08 0,477.93 609.47 0,469.11 631.85 0,463.72 597.22 0))",1
#AOI_4_Shanghai_img2862,18,"POLYGON ((535.39 550.78 0,470.46 569.98 0,493.13 608.73 0,509.5 601.74 0,503.65 591.75 0,534.43 587.15 0,520.27 597.14 0,538.07 589.54 0,551.36 583.85 0,533.16 552.75 0,539.87 558.43 0,535.39 550.78 0))",1
AOI_4_Shanghai_img2862,19,"POLYGON ((425.31 530.4 0,397.07 538.94 0,395.59 535.39 0,326.15 556.4 0,327.68 560.08 0,326.28 560.51 0,302.08 568.32 0,303.6 571.85 0,276.21 580.46 0,243.74 590.65 0,254.42 635.47 0,334.28 596.66 0,335.94 600.27 0,340.38 592.39 0,338.38 587.87 0,339.1 587.65 0,436.79 558.08 0,425.31 530.4 0))",1
AOI_4_Shanghai_img2862,20,"POLYGON ((295.71 539.95 0,204.16 551.24 0,221.99 589.32 0,333.54 558.03 0,330.11 550.72 0,324.69 545.74 0,336.7 528.67 0,302.13 533.65 0,295.71 539.95 0))",1
AOI_4_Shanghai_img2862,21,"POLYGON ((489.57 555.8 0,453.65 503.75 0,426.33 537.52 0,462.24 569.57 0,489.57 555.8 0))",1
AOI_4_Shanghai_img2862,22,"POLYGON ((438.92 538.5 0,399.91 487.81 0,362.57 504.7 0,381.58 535.39 0,438.92 538.5 0))",1
AOI_4_Shanghai_img2862,23,"POLYGON ((469.75 471.7 0,442.14 485.23 0,439.97 486.29 0,450.59 502.12 0,452.75 501.05 0,457.06 498.94 0,486.75 544.67 0,503.95 536.52 0,530.24 533.53 0,480.37 487.53 0,483.25 486.11 0,475.22 474.14 0,472.34 475.56 0,469.75 471.7 0))",1
AOI_4_Shanghai_img2862,24,"POLYGON ((443.6 505.36 0,427.6 480.87 0,453.64 468.45 0,435.46 440.61 0,386.84 463.8 0,421.02 536.13 0,443.6 505.36 0))",1
AOI_4_Shanghai_img2862,25,"POLYGON ((441.34 431.77 0,427.01 405.64 0,433.56 406.17 0,391.69 434.93 0,408.21 445.04 0,441.34 431.77 0))",1
AOI_4_Shanghai_img2862,26,"POLYGON ((650.0 595.95 0,650.0 345.25 0,490.91 409.07 0,608.7 591.23 0,637.06 587.94 0,623.67 604.28 0,650.0 595.95 0))",1
AOI_4_Shanghai_img2862,27,"POLYGON ((109.37 330.92 0,80.55 344.91 0,77.24 339.93 0,47.75 354.24 0,69.76 387.35 0,99.25 373.04 0,93.72 364.73 0,122.54 350.74 0,109.37 330.92 0))",1
AOI_4_Shanghai_img2862,28,"POLYGON ((89.06 327.37 0,82.42 335.26 0,65.52 322.03 0,72.16 334.14 0,89.06 327.37 0))",1
AOI_4_Shanghai_img2862,29,"POLYGON ((355.47 475.3 0,335.17 439.86 0,335.21 439.84 0,333.4 436.76 0,258.29 309.44 0,91.96 381.08 0,152.24 483.24 0,155.31 481.92 0,170.63 507.89 0,172.63 507.03 0,193.31 543.11 0,194.53 545.17 0,355.47 475.3 0))",1
AOI_4_Shanghai_img2862,30,"POLYGON ((142.81 336.22 0,133.56 299.86 0,120.11 305.41 0,129.36 321.77 0,142.81 336.22 0))",1
AOI_4_Shanghai_img2862,31,"POLYGON ((235.55 298.97 0,169.53 338.06 0,182.06 340.1 0,228.08 321.01 0,227.58 320.13 0,239.96 334.99 0,232.28 301.48 0,239.9 306.61 0,235.55 298.97 0))",1
AOI_4_Shanghai_img2862,32,"POLYGON ((128.47 297.82 0,123.85 290.49 0,109.03 297.31 0,133.65 304.64 0,128.47 297.82 0))",1
AOI_4_Shanghai_img2862,33,"POLYGON ((73.12 338.93 0,37.32 284.31 0,34.72 295.12 0,50.52 349.75 0,73.12 338.93 0))",1
AOI_4_Shanghai_img2862,34,"POLYGON ((280.61 299.35 0,265.28 273.85 0,235.46 286.94 0,250.79 332.44 0,280.61 299.35 0))",1
AOI_4_Shanghai_img2862,35,"POLYGON ((172.09 307.23 0,156.84 281.81 0,157.39 281.56 0,170.68 275.75 0,168.21 271.63 0,136.78 285.4 0,140.44 291.5 0,134.14 294.09 0,147.53 337.85 0,172.09 307.23 0))",1
AOI_4_Shanghai_img2862,36,"POLYGON ((89.65 284.53 0,80.48 266.2 0,47.73 278.15 0,56.9 296.49 0,89.65 284.53 0))",1
AOI_4_Shanghai_img2862,37,"POLYGON ((352.01 271.1 0,339.03 249.84 0,332.92 261.47 0,325.91 282.74 0,352.01 271.1 0))",1
AOI_4_Shanghai_img2862,38,"POLYGON ((161.52 262.56 0,153.1 247.63 0,123.52 259.82 0,131.95 274.75 0,161.52 262.56 0))",1
AOI_4_Shanghai_img2862,39,"POLYGON ((190.97 265.87 0,198.22 276.41 0,202.09 274.47 0,234.13 291.96 0,231.0 283.48 0,228.9 280.43 0,247.05 271.31 0,239.34 260.1 0,241.75 258.89 0,232.73 245.79 0,230.32 246.99 0,226.27 241.11 0,236.0 246.27 0,233.18 242.18 0,199.14 249.23 0,201.96 253.33 0,205.55 258.54 0,194.84 263.93 0,190.97 265.87 0))",1
AOI_4_Shanghai_img2862,40,"POLYGON ((190.97 265.87 0,174.84 239.21 0,159.95 245.79 0,176.08 272.45 0,190.97 265.87 0))",1
AOI_4_Shanghai_img2862,41,"POLYGON ((602.05 299.71 0,571.71 237.04 0,482.98 268.41 0,533.32 331.07 0,602.05 299.71 0))",1
AOI_4_Shanghai_img2862,42,"POLYGON ((423.22 233.67 0,393.22 247.48 0,400.3 258.7 0,395.13 261.08 0,450.67 349.16 0,489.59 331.24 0,434.05 243.17 0,430.3 244.89 0,423.22 233.67 0))",1
AOI_4_Shanghai_img2862,43,"POLYGON ((650.0 342.15 0,650.0 331.55 0,648.11 307.32 0,632.61 227.95 0,589.98 235.34 0,625.48 334.71 0,570.55 332.63 0,476.8 364.6 0,489.22 391.2 0,582.51 359.39 0,584.01 358.9 0,585.88 363.07 0,650.0 342.15 0))",1
AOI_4_Shanghai_img2862,44,"POLYGON ((304.1 255.69 0,327.1 245.78 0,336.44 227.71 0,293.43 237.62 0,264.07 250.24 0,295.41 303.49 0,297.85 302.44 0,304.28 333.37 0,331.55 301.65 0,383.55 385.48 0,393.98 380.76 0,403.47 370.54 0,394.61 356.26 0,398.55 354.47 0,349.75 275.81 0,323.1 287.88 0,304.1 255.69 0))",1
AOI_4_Shanghai_img2862,45,"POLYGON ((650.0 242.27 0,650.0 241.07 0,642.54 224.07 0,624.16 229.96 0,632.08 248.01 0,650.0 242.27 0))",1
AOI_4_Shanghai_img2862,46,"POLYGON ((101.25 237.83 0,89.3 233.09 0,57.19 224.42 0,58.7 227.55 0,9.12 245.03 0,39.56 266.63 0,101.25 237.83 0))",1
AOI_4_Shanghai_img2862,47,"POLYGON ((429.85 225.2 0,439.59 208.32 0,386.7 222.91 0,396.95 239.8 0,429.85 225.2 0))",1
AOI_4_Shanghai_img2862,48,"POLYGON ((650.0 230.8 0,650.0 236.09 0,644.92 237.5 0,650.0 230.8 0))",1
AOI_4_Shanghai_img2862,49,"POLYGON ((233.74 232.89 0,221.7 236.5 0,239.39 231.57 0,230.81 205.78 0,186.78 233.99 0,198.13 238.23 0,233.74 232.89 0))",1
AOI_4_Shanghai_img2862,50,"POLYGON ((408.67 207.08 0,401.06 194.92 0,366.99 230.49 0,374.6 222.65 0,408.67 207.08 0))",1
AOI_4_Shanghai_img2862,51,"POLYGON ((154.2 239.15 0,143.76 197.55 0,139.89 189.53 0,89.58 207.28 0,91.94 232.16 0,103.88 236.9 0,154.2 239.15 0))",1
AOI_4_Shanghai_img2862,52,"POLYGON ((299.1 189.1 0,290.34 192.75 0,291.11 194.09 0,273.82 201.31 0,273.05 199.97 0,236.12 235.37 0,242.19 225.99 0,237.56 227.92 0,245.28 241.42 0,332.88 233.21 0,299.1 189.1 0))",1
AOI_4_Shanghai_img2862,53,"POLYGON ((-0.0 207.06 0,-0.0 238.7 0,5.19 236.65 0,-0.0 207.06 0))",1
AOI_4_Shanghai_img2862,54,"POLYGON ((37.53 195.9 0,27.04 176.32 0,-0.0 186.89 0,-0.0 196.21 0,6.36 208.09 0,37.53 195.9 0))",1
AOI_4_Shanghai_img2862,55,"POLYGON ((385.69 197.28 0,370.87 174.78 0,344.68 187.38 0,359.5 209.88 0,385.69 197.28 0))",1
AOI_4_Shanghai_img2862,56,"POLYGON ((192.76 173.9 0,175.29 180.19 0,173.24 176.04 0,157.27 181.78 0,159.64 186.6 0,146.32 191.39 0,159.38 237.89 0,199.95 203.29 0,199.67 203.23 0,202.61 193.87 0,192.76 173.9 0))",1
AOI_4_Shanghai_img2862,57,"POLYGON ((641.91 203.24 0,620.69 160.71 0,472.01 234.87 0,493.23 257.39 0,641.91 203.24 0))",1
AOI_4_Shanghai_img2862,58,"POLYGON ((83.39 179.63 0,72.2 159.17 0,31.53 175.41 0,42.72 195.88 0,83.39 179.63 0))",1
AOI_4_Shanghai_img2862,59,"POLYGON ((265.3 166.72 0,259.53 157.68 0,229.44 171.69 0,222.49 160.79 0,206.23 168.37 0,233.17 179.26 0,209.06 181.18 0,225.67 207.23 0,242.39 199.44 0,239.24 194.49 0,243.31 192.6 0,256.49 186.46 0,257.75 185.88 0,265.4 197.87 0,279.63 191.24 0,271.57 178.61 0,284.7 172.49 0,277.98 161.95 0,265.85 167.6 0,265.3 166.72 0))",1
AOI_4_Shanghai_img2862,60,"POLYGON ((136.63 176.14 0,104.58 154.39 0,87.05 161.47 0,99.09 183.23 0,136.63 176.14 0))",1
AOI_4_Shanghai_img2862,61,"POLYGON ((184.84 159.8 0,171.37 138.81 0,147.0 150.24 0,160.46 171.22 0,184.84 159.8 0))",1
AOI_4_Shanghai_img2862,62,"POLYGON ((151.39 164.51 0,136.17 138.16 0,105.37 151.15 0,120.59 177.5 0,151.39 164.51 0))",1
AOI_4_Shanghai_img2862,63,"POLYGON ((428.76 153.88 0,436.36 127.39 0,359.14 146.95 0,371.54 173.44 0,428.76 153.88 0))",1
AOI_4_Shanghai_img2862,64,"POLYGON ((146.66 148.14 0,171.91 136.7 0,165.46 126.31 0,138.96 138.54 0,145.3 148.76 0,146.66 148.14 0))",1
AOI_4_Shanghai_img2862,65,"POLYGON ((264.39 149.02 0,248.37 125.59 0,232.41 143.54 0,228.42 166.97 0,264.39 149.02 0))",1
AOI_4_Shanghai_img2862,66,"POLYGON ((442.86 145.07 0,431.32 138.42 0,436.98 122.95 0,428.52 149.6 0,442.86 145.07 0))",1
AOI_4_Shanghai_img2862,67,"POLYGON ((250.12 122.46 0,243.7 132.8 0,183.75 141.91 0,190.17 151.57 0,250.12 122.46 0))",1
AOI_4_Shanghai_img2862,68,"POLYGON ((64.99 109.1 0,49.82 133.25 0,48.38 109.42 0,32.06 139.37 0,33.5 123.2 0,-0.0 126.9 0,-0.0 153.52 0,42.27 141.94 0,40.84 138.13 0,72.61 129.42 0,64.99 109.1 0))",1
AOI_4_Shanghai_img2862,69,"POLYGON ((223.28 139.01 0,231.04 100.96 0,193.95 109.42 0,206.2 127.47 0,223.28 139.01 0))",1
AOI_4_Shanghai_img2862,70,"POLYGON ((202.32 129.5 0,179.3 96.99 0,162.25 105.81 0,172.52 120.31 0,169.5 121.87 0,182.25 139.88 0,202.32 129.5 0))",1
AOI_4_Shanghai_img2862,71,"POLYGON ((145.11 100.78 0,141.1 92.81 0,134.82 102.45 0,138.83 130.42 0,99.42 137.54 0,95.05 108.83 0,76.7 135.56 0,81.08 124.27 0,82.13 126.38 0,88.6 124.01 0,96.63 140.0 0,142.29 123.25 0,144.6 127.85 0,156.51 123.48 0,145.11 100.78 0))",1
AOI_4_Shanghai_img2862,72,"POLYGON ((239.34 101.39 0,231.07 90.92 0,236.98 99.04 0,225.25 109.51 0,239.34 101.39 0))",1
AOI_4_Shanghai_img2862,73,"POLYGON ((230.26 96.35 0,203.0 85.06 0,184.12 93.94 0,191.38 105.22 0,230.26 96.35 0))",1
AOI_4_Shanghai_img2862,74,"POLYGON ((221.58 92.97 0,234.54 83.49 0,207.33 87.4 0,234.37 96.88 0,221.58 92.97 0))",1
AOI_4_Shanghai_img2862,75,"POLYGON ((323.79 82.82 0,299.75 90.57 0,306.57 106.04 0,304.25 106.79 0,336.65 180.2 0,364.87 171.11 0,343.76 123.26 0,358.47 138.52 0,349.13 97.34 0,334.41 102.08 0,332.48 97.69 0,330.62 98.29 0,323.79 82.82 0))",1
#AOI_4_Shanghai_img2862,76,"POLYGON ((552.48 132.98 0,538.13 82.08 0,434.26 137.28 0,448.61 148.19 0,552.48 132.98 0))",1
AOI_4_Shanghai_img2862,77,"POLYGON ((230.71 78.83 0,206.39 71.17 0,191.07 77.49 0,195.4 85.15 0,230.71 78.83 0))",1
AOI_4_Shanghai_img2862,78,"POLYGON ((107.03 92.87 0,131.31 84.53 0,121.34 63.34 0,97.07 71.68 0,88.85 74.5 0,98.82 95.69 0,107.03 92.87 0))",1
AOI_4_Shanghai_img2862,79,"POLYGON ((131.46 63.9 0,107.39 54.17 0,91.99 58.87 0,96.05 68.6 0,131.46 63.9 0))",1
#AOI_4_Shanghai_img2862,80,"POLYGON ((508.11 85.13 0,489.82 45.05 0,357.77 89.05 0,376.07 129.13 0,508.11 85.13 0))",1
#AOI_4_Shanghai_img2862,81,"POLYGON ((50.06 73.12 0,48.35 69.13 0,62.15 64.81 0,52.81 43.05 0,51.08 39.01 0,43.74 41.31 0,45.47 45.35 0,39.01 47.37 0,-0.0 59.59 0,-0.0 88.8 0,50.06 73.12 0))",1
AOI_4_Shanghai_img2862,82,"POLYGON ((192.74 49.55 0,180.31 28.06 0,158.81 37.14 0,171.24 58.63 0,192.74 49.55 0))",1
#AOI_4_Shanghai_img2862,83,"POLYGON ((521.82 21.98 0,495.72 30.22 0,497.2 33.64 0,532.86 69.89 0,526.68 65.53 0,522.72 56.37 0,520.76 51.82 0,532.73 48.04 0,522.99 25.5 0,523.3 25.4 0,521.82 21.98 0))",1
AOI_4_Shanghai_img2862,84,"POLYGON ((163.72 61.27 0,152.3 38.11 0,154.72 37.24 0,150.57 28.84 0,145.74 39.05 0,126.87 25.84 0,131.7 35.63 0,129.32 36.49 0,133.46 44.89 0,121.48 49.2 0,132.91 72.37 0,163.72 61.27 0))",1
AOI_4_Shanghai_img2862,85,"POLYGON ((97.5 36.3 0,51.16 31.56 0,58.43 47.68 0,66.23 45.11 0,72.04 57.98 0,130.58 45.29 0,97.5 36.3 0))",1
AOI_4_Shanghai_img2862,86,"POLYGON ((160.44 26.49 0,154.24 35.32 0,147.48 38.06 0,153.69 29.23 0,160.44 26.49 0))",1
AOI_4_Shanghai_img2862,87,"POLYGON ((186.84 35.97 0,181.86 5.88 0,156.38 35.06 0,161.36 25.15 0,186.84 35.97 0))",1
AOI_4_Shanghai_img2862,88,"POLYGON ((36.02 0.0 0,31.4 0.0 0,-0.0 4.28 0,-0.0 39.6 0,1.33 42.18 0,36.42 29.01 0,28.76 34.11 0,24.16 35.83 0,36.02 0.0 0))",1
AOI_4_Shanghai_img2862,89,"POLYGON ((60.49 1.66 0,59.59 0.0 0,38.1 0.0 0,42.86 8.7 0,60.49 1.66 0))",1
#AOI_4_Shanghai_img2862,90,"POLYGON ((507.24 0.0 0,347.64 0.0 0,275.43 24.28 0,281.42 37.3 0,276.1 39.08 0,295.0 80.13 0,530.74 7.61 0,507.24 0.0 0))",1
#AOI_4_Shanghai_img2862,91,"POLYGON ((521.82 21.98 0,537.5 54.07 0,640.65 37.28 0,632.21 0.0 0,531.08 0.0 0,521.82 21.98 0))",1
AOI_4_Shanghai_img2862,92,"POLYGON ((147.42 0.0 0,133.57 0.0 0,120.22 31.49 0,147.42 0.0 0))",1
AOI_4_Shanghai_img2862,93,"POLYGON ((269.47 0.0 0,248.92 0.0 0,253.94 7.55 0,269.47 0.0 0))",1
AOI_4_Shanghai_img2862,94,"POLYGON ((650.0 137.77 0,650.0 26.39 0,547.09 63.94 0,585.45 141.32 0,650.0 137.77 0))",1
AOI_4_Shanghai_img2862,95,"POLYGON ((46.23 650.0 0,76.58 650.0 0,74.58 643.57 0,46.23 650.0 0))",1
AOI_4_Shanghai_img2862,96,"POLYGON ((39.62 586.91 0,36.88 574.3 0,32.23 578.21 0,34.97 590.82 0,39.62 586.91 0))",1
AOI_4_Shanghai_img2862,97,"POLYGON ((2.04 566.56 0,-0.0 567.04 0,0 650 0,6.76 650.0 0,30.14 644.44 0,37.66 606.06 0,35.09 606.67 0,2.04 566.56 0))",1
AOI_4_Shanghai_img2862,98,"POLYGON ((-0.0 489.96 0,-0.0 520.97 0,32.64 537.92 0,3.15 489.2 0,-0.0 489.96 0))",1
AOI_4_Shanghai_img4720,1,"POLYGON ((398.03 578.6 0,334.56 587.44 0,242.1 600.33 0,178.38 609.2 0,184.72 642.43 0,248.43 633.55 0,251.57 650.0 0,431.64 650.0 0,398.03 578.6 0))",1
AOI_4_Shanghai_img4720,2,"POLYGON ((137.96 592.39 0,169.67 585.82 0,163.14 562.77 0,131.43 569.33 0,73.31 581.36 0,74.8 586.6 0,-0.0 604.28 0,0 650 0,36.32 650.0 0,44.3 648.11 0,44.83 650.0 0,152.99 650.0 0,154.21 649.75 0,137.96 592.39 0))",1
AOI_4_Shanghai_img4720,3,"POLYGON ((167.48 650.0 0,241.25 650.0 0,239.24 639.73 0,167.48 650.0 0))",1
AOI_4_Shanghai_img4720,4,"POLYGON ((385.22 573.53 0,381.0 541.5 0,349.07 544.58 0,353.29 576.61 0,385.22 573.53 0))",1
#AOI_4_Shanghai_img4720,5,"POLYGON ((508.0 451.86 0,503.78 436.21 0,492.77 438.38 0,497.0 454.03 0,508.0 451.86 0))",1
#AOI_4_Shanghai_img4720,6,"POLYGON ((580.21 436.86 0,575.71 398.94 0,497.02 433.39 0,501.52 431.3 0,580.21 436.86 0))",1
AOI_4_Shanghai_img4720,7,"POLYGON ((650.0 289.4 0,650.0 258.13 0,638.84 261.38 0,650.0 289.4 0))",1
AOI_4_Shanghai_img4720,8,"POLYGON ((650.0 246.29 0,650.0 231.63 0,636.55 235.27 0,641.48 248.59 0,650.0 246.29 0))",1
AOI_4_Shanghai_img4720,9,"POLYGON ((296.64 230.84 0,291.71 233.38 0,274.36 236.96 0,279.29 234.42 0,296.64 230.84 0))",1
AOI_4_Shanghai_img4720,10,"POLYGON ((324.09 206.99 0,321.45 194.39 0,306.24 196.72 0,308.88 209.32 0,324.09 206.99 0))",1
AOI_4_Shanghai_img4720,11,"POLYGON ((376.05 207.5 0,369.72 184.7 0,353.77 187.94 0,360.1 230.74 0,376.05 207.5 0))",1
AOI_4_Shanghai_img4720,12,"POLYGON ((357.46 232.55 0,349.28 181.17 0,329.93 184.86 0,338.12 236.24 0,357.46 232.55 0))",1
AOI_4_Shanghai_img4720,13,"POLYGON ((422.12 197.57 0,436.31 173.64 0,399.61 176.61 0,405.42 200.54 0,422.12 197.57 0))",1
AOI_4_Shanghai_img4720,14,"POLYGON ((401.36 196.43 0,394.23 172.05 0,376.79 175.78 0,383.93 200.16 0,401.36 196.43 0))",1
AOI_4_Shanghai_img4720,15,"POLYGON ((227.11 165.43 0,183.1 173.95 0,182.45 171.49 0,162.5 175.36 0,167.1 192.75 0,168.73 192.44 0,175.12 236.55 0,209.08 209.97 0,208.4 207.41 0,235.43 202.18 0,236.76 207.21 0,283.94 198.07 0,275.99 168.06 0,230.16 176.93 0,227.11 165.43 0))",1
AOI_4_Shanghai_img4720,16,"POLYGON ((641.9 151.4 0,638.73 135.14 0,623.44 137.32 0,626.61 153.58 0,641.9 151.4 0))",1
AOI_4_Shanghai_img4720,17,"POLYGON ((633.51 154.36 0,605.05 137.34 0,574.59 122.42 0,583.04 159.45 0,633.51 154.36 0))",1
AOI_4_Shanghai_img4720,18,"POLYGON ((409.22 130.43 0,392.03 134.61 0,395.19 124.14 0,367.61 130.85 0,363.39 138.15 0,343.61 122.95 0,347.83 135.65 0,290.42 149.6 0,300.42 179.67 0,332.48 171.88 0,330.97 167.36 0,353.97 161.77 0,355.47 166.29 0,372.32 162.2 0,371.23 158.92 0,389.31 154.52 0,390.4 157.8 0,434.23 147.16 0,424.23 137.09 0,432.39 139.96 0,409.22 130.43 0))",1
#AOI_4_Shanghai_img4720,19,"POLYGON ((597.35 132.89 0,595.8 107.57 0,624.78 101.42 0,636.31 72.31 0,570.63 82.01 0,580.64 136.45 0,597.35 132.89 0))",1
AOI_4_Shanghai_img4720,20,"POLYGON ((650.0 87.32 0,650.0 58.88 0,622.92 62.37 0,627.82 90.18 0,650.0 87.32 0))",1
AOI_4_Shanghai_img4720,21,"POLYGON ((650.0 54.38 0,650.0 35.93 0,640.61 37.09 0,643.66 55.16 0,650.0 54.38 0))",1
AOI_4_Shanghai_img2095,1,"POLYGON ((178.85 272.01 0,173.56 255.46 0,154.73 259.85 0,160.02 276.39 0,178.85 272.01 0))",1
AOI_4_Shanghai_img2095,2,"POLYGON ((155.03 258.8 0,151.02 248.54 0,137.16 252.49 0,141.16 262.75 0,155.03 258.8 0))",1
AOI_4_Shanghai_img2095,3,"POLYGON ((134.48 258.48 0,124.67 230.09 0,91.88 238.36 0,93.68 243.57 0,58.05 252.56 0,43.69 256.18 0,48.2 269.23 0,62.56 265.6 0,66.92 278.22 0,102.44 269.26 0,101.58 266.78 0,134.48 258.48 0))",1
AOI_4_Shanghai_img2095,4,"POLYGON ((32.15 252.56 0,2.01 229.82 0,-0.0 230.48 0,-0.0 256.52 0,32.15 252.56 0))",1
AOI_4_Shanghai_img2095,5,"POLYGON ((190.63 236.4 0,203.45 232.78 0,195.04 231.08 0,148.21 224.32 0,156.63 246.06 0,170.57 242.12 0,173.13 248.74 0,193.21 243.06 0,190.63 236.4 0))",1
AOI_4_Shanghai_img2095,6,"POLYGON ((636.83 207.32 0,564.87 232.55 0,650.0 360.48 0,650.0 232.03 0,636.5 231.74 0,623.85 237.88 0,636.83 207.32 0))",1
AOI_4_Shanghai_img2095,7,"POLYGON ((67.47 236.91 0,62.03 202.82 0,33.16 230.94 0,38.59 225.04 0,67.47 236.91 0))",1
AOI_4_Shanghai_img2095,8,"POLYGON ((180.74 171.54 0,143.68 181.71 0,142.48 178.51 0,79.08 195.91 0,89.28 223.04 0,189.74 195.47 0,180.74 171.54 0))",1
AOI_4_Shanghai_img2095,9,"POLYGON ((356.01 160.97 0,352.63 149.78 0,339.92 152.58 0,343.3 163.77 0,356.01 160.97 0))",1
AOI_4_Shanghai_img2095,10,"POLYGON ((148.32 155.12 0,136.91 134.54 0,138.58 141.96 0,129.99 162.53 0,148.32 155.12 0))",1
AOI_4_Shanghai_img2095,11,"POLYGON ((346.04 137.79 0,338.29 123.95 0,329.73 127.45 0,337.48 141.29 0,346.04 137.79 0))",1
AOI_4_Shanghai_img2095,12,"POLYGON ((82.4 101.2 0,71.05 104.39 0,73.68 131.21 0,44.6 139.39 0,41.97 132.57 0,26.52 136.91 0,32.62 132.75 0,7.55 139.8 0,36.56 163.19 0,59.29 151.17 0,70.6 180.52 0,134.47 168.18 0,101.46 134.41 0,95.81 136.0 0,82.4 101.2 0))",1
AOI_4_Shanghai_img2095,13,"POLYGON ((158.43 122.3 0,148.21 94.37 0,100.89 107.0 0,131.1 134.93 0,158.43 122.3 0))",1
AOI_4_Shanghai_img2095,14,"POLYGON ((9.56 137.47 0,0.4 93.36 0,-0.0 93.47 0,-0.0 120.12 0,9.56 137.47 0))",1
AOI_4_Shanghai_img2095,15,"POLYGON ((303.97 126.18 0,336.54 121.82 0,302.55 92.39 0,284.8 98.55 0,287.03 103.23 0,237.66 127.29 0,235.44 122.6 0,197.76 128.73 0,209.03 152.44 0,195.0 157.28 0,200.13 168.16 0,203.25 167.08 0,206.27 173.46 0,203.15 174.53 0,235.56 200.83 0,232.83 194.88 0,265.63 183.58 0,251.62 153.91 0,238.82 165.21 0,235.82 166.24 0,231.51 157.12 0,236.95 148.29 0,239.94 154.57 0,274.63 142.55 0,282.65 159.42 0,308.97 150.29 0,300.95 133.42 0,306.49 131.5 0,303.97 126.18 0))",1
AOI_4_Shanghai_img2095,16,"POLYGON ((189.21 136.25 0,187.03 108.69 0,204.55 105.51 0,196.1 71.58 0,180.55 74.4 0,184.9 91.88 0,161.65 97.9 0,168.21 120.67 0,189.21 136.25 0))",1
AOI_4_Shanghai_img2095,17,"POLYGON ((172.95 81.99 0,168.55 70.52 0,156.18 73.99 0,160.58 85.46 0,172.95 81.99 0))",1
AOI_4_Shanghai_img2095,18,"POLYGON ((64.15 62.85 0,36.77 70.27 0,49.38 104.21 0,106.95 88.59 0,99.77 69.27 0,69.57 77.45 0,64.15 62.85 0))",1
AOI_4_Shanghai_img2095,19,"POLYGON ((283.2 96.45 0,281.75 92.64 0,291.07 90.06 0,280.13 61.13 0,231.25 74.62 0,241.91 102.82 0,254.46 99.35 0,256.18 103.9 0,283.2 96.45 0))",1
#AOI_4_Shanghai_img2095,20,"POLYGON ((558.95 134.32 0,523.17 61.03 0,498.41 73.16 0,534.18 126.45 0,558.95 134.32 0))",1
AOI_4_Shanghai_img2095,21,"POLYGON ((127.66 66.93 0,124.22 52.0 0,99.93 56.09 0,103.37 71.02 0,127.66 66.93 0))",1
AOI_4_Shanghai_img2095,22,"POLYGON ((44.71 36.92 0,-0.0 48.78 0,-0.0 78.86 0,7.03 98.2 0,38.02 95.29 0,22.94 108.83 0,39.42 104.46 0,24.77 64.14 0,51.99 56.92 0,44.71 36.92 0))",1
AOI_4_Shanghai_img2095,23,"POLYGON ((225.21 52.11 0,263.26 42.01 0,254.51 37.95 0,138.44 48.75 0,147.19 72.81 0,207.85 56.71 0,209.77 62.0 0,227.13 57.39 0,225.21 52.11 0))",1
AOI_4_Shanghai_img2095,24,"POLYGON ((73.64 20.9 0,68.47 7.65 0,30.84 38.37 0,36.01 31.62 0,73.64 20.9 0))",1
AOI_4_Shanghai_img2095,25,"POLYGON ((98.68 7.31 0,75.41 32.58 0,79.09 24.44 0,52.93 30.36 0,60.6 55.08 0,139.05 41.85 0,131.2 36.55 0,102.18 38.59 0,98.68 7.31 0))",1
AOI_4_Shanghai_img2095,26,"POLYGON ((130.04 -0.0 0,129.89 -0.0 0,129.9 0.03 0,130.04 -0.0 0))",1
AOI_4_Shanghai_img2095,27,"POLYGON ((37.81 -0.0 0,0 0 0,-0.0 3.3 0,37.81 -0.0 0))",1
AOI_4_Shanghai_img2095,28,"POLYGON ((486.25 -0.0 0,444.35 -0.0 0,455.04 35.61 0,486.25 -0.0 0))",1
AOI_4_Shanghai_img5669,1,"POLYGON ((298.59 446.76 0,227.04 388.83 0,131.12 493.39 0,182.67 551.31 0,298.59 446.76 0))",1
AOI_4_Shanghai_img5669,2,"POLYGON ((493.24 340.69 0,482.24 332.04 0,473.62 340.04 0,484.63 348.69 0,493.24 340.69 0))",1
AOI_4_Shanghai_img5669,3,"POLYGON ((136.15 277.95 0,125.59 270.8 0,137.27 279.78 0,127.83 286.93 0,136.15 277.95 0))",1
#AOI_4_Shanghai_img5669,4,"POLYGON ((500.72 246.66 0,485.05 234.62 0,478.7 240.66 0,494.37 252.7 0,500.72 246.66 0))",1
AOI_4_Shanghai_img5669,5,"POLYGON ((169.82 244.1 0,154.2 230.75 0,140.99 242.03 0,156.62 255.38 0,169.82 244.1 0))",1
